danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.77,0.656,9,-4.156,1,0.166,0.039,0,0.272,0.901,80.079,audio_features,5mROvpdGeu1vSbZhZoay5O,spotify:track:5mROvpdGeu1vSbZhZoay5O,https://api.spotify.com/v1/tracks/5mROvpdGeu1vSbZhZoay5O,https://api.spotify.com/v1/audio-analysis/5mROvpdGeu1vSbZhZoay5O,177370,4
0.83,0.748,1,-5.362,1,0.162,0.354,0,0.0992,0.523,133.028,audio_features,3ke6it1vTmHtz2ApcIVUz5,spotify:track:3ke6it1vTmHtz2ApcIVUz5,https://api.spotify.com/v1/tracks/3ke6it1vTmHtz2ApcIVUz5,https://api.spotify.com/v1/audio-analysis/3ke6it1vTmHtz2ApcIVUz5,177443,4
0.635,0.682,10,-6.86,1,0.271,0.207,0,0.361,0.673,89.085,audio_features,2fpKvUg9hxiKAOLuwfEdlJ,spotify:track:2fpKvUg9hxiKAOLuwfEdlJ,https://api.spotify.com/v1/tracks/2fpKvUg9hxiKAOLuwfEdlJ,https://api.spotify.com/v1/audio-analysis/2fpKvUg9hxiKAOLuwfEdlJ,288282,4
0.873,0.668,11,-6.387,1,0.197,0.0182,0,0.0944,0.822,95.009,audio_features,3djBdcsRuVxM6S7NJbtmyI,spotify:track:3djBdcsRuVxM6S7NJbtmyI,https://api.spotify.com/v1/tracks/3djBdcsRuVxM6S7NJbtmyI,https://api.spotify.com/v1/audio-analysis/3djBdcsRuVxM6S7NJbtmyI,265272,4
0.825,0.771,2,-2.515,0,0.0796,0.075,3.89e-05,0.093,0.929,154.001,audio_features,3ymdUMzgylwrSfpxdlCUWV,spotify:track:3ymdUMzgylwrSfpxdlCUWV,https://api.spotify.com/v1/tracks/3ymdUMzgylwrSfpxdlCUWV,https://api.spotify.com/v1/audio-analysis/3ymdUMzgylwrSfpxdlCUWV,212416,4
0.882,0.767,11,-2.247,1,0.253,0.0599,7.05e-06,0.0492,0.569,93.953,audio_features,50QqjYyqOapIo9CG7aBvKw,spotify:track:50QqjYyqOapIo9CG7aBvKw,https://api.spotify.com/v1/tracks/50QqjYyqOapIo9CG7aBvKw,https://api.spotify.com/v1/audio-analysis/50QqjYyqOapIo9CG7aBvKw,153191,4
0.443,0.298,0,-12.181,1,0.0644,0.388,1e-05,0.103,0.172,77.253,audio_features,1zejeOnykpCoyVSit6Bwp3,spotify:track:1zejeOnykpCoyVSit6Bwp3,https://api.spotify.com/v1/tracks/1zejeOnykpCoyVSit6Bwp3,https://api.spotify.com/v1/audio-analysis/1zejeOnykpCoyVSit6Bwp3,209560,4
0.702,0.729,11,-3.65,1,0.289,0.108,0,0.338,0.882,170.04,audio_features,0pAdxHHViL8JbBkCN6nfvq,spotify:track:0pAdxHHViL8JbBkCN6nfvq,https://api.spotify.com/v1/tracks/0pAdxHHViL8JbBkCN6nfvq,https://api.spotify.com/v1/audio-analysis/0pAdxHHViL8JbBkCN6nfvq,209750,4
0.634,0.285,9,-14.007,0,0.0807,0.937,0.000359,0.232,0.203,129.65,audio_features,5qNh5WtzMbfpSj2jLlBkoD,spotify:track:5qNh5WtzMbfpSj2jLlBkoD,https://api.spotify.com/v1/tracks/5qNh5WtzMbfpSj2jLlBkoD,https://api.spotify.com/v1/audio-analysis/5qNh5WtzMbfpSj2jLlBkoD,245897,4
0.641,0.593,3,-7.884,1,0.0264,0.46,0,0.169,0.437,119.828,audio_features,6vPAmoERUMRoTZaCCSWQ12,spotify:track:6vPAmoERUMRoTZaCCSWQ12,https://api.spotify.com/v1/tracks/6vPAmoERUMRoTZaCCSWQ12,https://api.spotify.com/v1/audio-analysis/6vPAmoERUMRoTZaCCSWQ12,281000,4
0.82,0.804,9,-7.226,1,0.0528,0.175,0.00215,0.064,0.844,110.982,audio_features,6mm3K0yWp6uzfOMuipM9Zh,spotify:track:6mm3K0yWp6uzfOMuipM9Zh,https://api.spotify.com/v1/tracks/6mm3K0yWp6uzfOMuipM9Zh,https://api.spotify.com/v1/audio-analysis/6mm3K0yWp6uzfOMuipM9Zh,211998,4
0.788,0.711,4,-5.317,0,0.0674,0.43,0.000383,0.242,0.679,124.922,audio_features,71CIZGbBZR71GfQFB8c2xU,spotify:track:71CIZGbBZR71GfQFB8c2xU,https://api.spotify.com/v1/tracks/71CIZGbBZR71GfQFB8c2xU,https://api.spotify.com/v1/audio-analysis/71CIZGbBZR71GfQFB8c2xU,239120,4
0.598,0.734,10,-3.982,1,0.116,0.208,0,0.272,0.621,179.885,audio_features,1GNSWpe2SB30zYGbNTD96b,spotify:track:1GNSWpe2SB30zYGbNTD96b,https://api.spotify.com/v1/tracks/1GNSWpe2SB30zYGbNTD96b,https://api.spotify.com/v1/audio-analysis/1GNSWpe2SB30zYGbNTD96b,180867,4
0.635,0.659,7,-7.499,1,0.116,0.242,0.0285,0.105,0.34,96.855,audio_features,709F3MwiVvLD0LQXeKs5Cz,spotify:track:709F3MwiVvLD0LQXeKs5Cz,https://api.spotify.com/v1/tracks/709F3MwiVvLD0LQXeKs5Cz,https://api.spotify.com/v1/audio-analysis/709F3MwiVvLD0LQXeKs5Cz,163127,4
0.762,0.861,4,-4.075,0,0.0652,0.139,1.08e-06,0.0956,0.588,133.037,audio_features,0Lsis3LB0XAK6XlTHXaJk2,spotify:track:0Lsis3LB0XAK6XlTHXaJk2,https://api.spotify.com/v1/tracks/0Lsis3LB0XAK6XlTHXaJk2,https://api.spotify.com/v1/audio-analysis/0Lsis3LB0XAK6XlTHXaJk2,213609,4
0.585,0.489,0,-7.646,1,0.0653,0.11,0,0.0624,0.727,183.743,audio_features,5uD4fcXch2qE5LYeyDipA1,spotify:track:5uD4fcXch2qE5LYeyDipA1,https://api.spotify.com/v1/tracks/5uD4fcXch2qE5LYeyDipA1,https://api.spotify.com/v1/audio-analysis/5uD4fcXch2qE5LYeyDipA1,142411,4
0.885,0.68,11,-3.837,0,0.0848,0.131,1.77e-05,0.0875,0.78,97.003,audio_features,35KmOEIUqAGn02t7n4qaIr,spotify:track:35KmOEIUqAGn02t7n4qaIr,https://api.spotify.com/v1/tracks/35KmOEIUqAGn02t7n4qaIr,https://api.spotify.com/v1/audio-analysis/35KmOEIUqAGn02t7n4qaIr,200267,4
0.743,0.618,6,-6.372,0,0.0936,0.21,0,0.093,0.33,115.153,audio_features,7j13aYb9i5749QxSI8Yhfv,spotify:track:7j13aYb9i5749QxSI8Yhfv,https://api.spotify.com/v1/tracks/7j13aYb9i5749QxSI8Yhfv,https://api.spotify.com/v1/audio-analysis/7j13aYb9i5749QxSI8Yhfv,167028,4
0.812,0.703,4,-6.129,0,0.0641,0.157,0,0.184,0.649,106.017,audio_features,28gbcedjSMDS6DHB2t7U03,spotify:track:28gbcedjSMDS6DHB2t7U03,https://api.spotify.com/v1/tracks/28gbcedjSMDS6DHB2t7U03,https://api.spotify.com/v1/audio-analysis/28gbcedjSMDS6DHB2t7U03,229840,4
0.673,0.703,10,-4.572,0,0.174,0.208,1.53e-06,0.099,0.441,112.005,audio_features,1qym5o53zYbVzQfi8Z64eO,spotify:track:1qym5o53zYbVzQfi8Z64eO,https://api.spotify.com/v1/tracks/1qym5o53zYbVzQfi8Z64eO,https://api.spotify.com/v1/audio-analysis/1qym5o53zYbVzQfi8Z64eO,163667,5
0.43,0.412,2,-5.372,1,0.0281,0.2,0,0.324,0.0508,90.872,audio_features,09WAnxdBuebQopKhJT3oZS,spotify:track:09WAnxdBuebQopKhJT3oZS,https://api.spotify.com/v1/tracks/09WAnxdBuebQopKhJT3oZS,https://api.spotify.com/v1/audio-analysis/09WAnxdBuebQopKhJT3oZS,157673,4
0.83,0.755,7,-4.89,0,0.0901,0.0947,3.11e-06,0.0933,0.539,93.018,audio_features,4SieMb6AQmQgbjv9TfC5Qm,spotify:track:4SieMb6AQmQgbjv9TfC5Qm,https://api.spotify.com/v1/tracks/4SieMb6AQmQgbjv9TfC5Qm,https://api.spotify.com/v1/audio-analysis/4SieMb6AQmQgbjv9TfC5Qm,229107,4
0.683,0.677,1,-4.496,1,0.0469,0.0869,0,0.0998,0.514,156.019,audio_features,1V8XneTrX6kKeoxYbk4x6h,spotify:track:1V8XneTrX6kKeoxYbk4x6h,https://api.spotify.com/v1/tracks/1V8XneTrX6kKeoxYbk4x6h,https://api.spotify.com/v1/audio-analysis/1V8XneTrX6kKeoxYbk4x6h,240253,4
0.764,0.822,6,-3.259,0,0.0489,0.279,8.44e-05,0.159,0.224,105.003,audio_features,1kIWef5hc2uAqkNxOTakzP,spotify:track:1kIWef5hc2uAqkNxOTakzP,https://api.spotify.com/v1/tracks/1kIWef5hc2uAqkNxOTakzP,https://api.spotify.com/v1/audio-analysis/1kIWef5hc2uAqkNxOTakzP,259242,4
0.553,0.789,7,-4.426,1,0.0549,0.166,0,0.0786,0.969,206.673,audio_features,152U4ecGSiYeKm2gnFc4wA,spotify:track:152U4ecGSiYeKm2gnFc4wA,https://api.spotify.com/v1/tracks/152U4ecGSiYeKm2gnFc4wA,https://api.spotify.com/v1/audio-analysis/152U4ecGSiYeKm2gnFc4wA,272045,4
0.782,0.767,9,-7.981,0,0.0871,0.266,3.64e-05,0.0947,0.622,88.005,audio_features,6DxS2ZRl8G3EagHkovYXA2,spotify:track:6DxS2ZRl8G3EagHkovYXA2,https://api.spotify.com/v1/tracks/6DxS2ZRl8G3EagHkovYXA2,https://api.spotify.com/v1/audio-analysis/6DxS2ZRl8G3EagHkovYXA2,304091,4
0.582,0.915,4,-6.217,0,0.0418,0.149,0.0138,0.207,0.485,101.061,audio_features,7JZP7kQsuFFWOrtAI7uNiW,spotify:track:7JZP7kQsuFFWOrtAI7uNiW,https://api.spotify.com/v1/tracks/7JZP7kQsuFFWOrtAI7uNiW,https://api.spotify.com/v1/audio-analysis/7JZP7kQsuFFWOrtAI7uNiW,290787,4
0.643,0.539,0,-10.142,1,0.0386,0.123,0.000155,0.0542,0.758,94.092,audio_features,2ExpCKBxiHbgzepERl1t4D,spotify:track:2ExpCKBxiHbgzepERl1t4D,https://api.spotify.com/v1/tracks/2ExpCKBxiHbgzepERl1t4D,https://api.spotify.com/v1/audio-analysis/2ExpCKBxiHbgzepERl1t4D,228853,4
0.542,0.714,2,-8.045,1,0.028,0.00487,0.298,0.334,0.76,124.26,audio_features,2WD9ggmpZE7Wodh3qVVCgg,spotify:track:2WD9ggmpZE7Wodh3qVVCgg,https://api.spotify.com/v1/tracks/2WD9ggmpZE7Wodh3qVVCgg,https://api.spotify.com/v1/audio-analysis/2WD9ggmpZE7Wodh3qVVCgg,212893,4
0.826,0.764,11,-4.341,0,0.0522,0.337,0,0.161,0.761,126.9,audio_features,4U0JLGFHJpEnDS5w8F7ngE,spotify:track:4U0JLGFHJpEnDS5w8F7ngE,https://api.spotify.com/v1/tracks/4U0JLGFHJpEnDS5w8F7ngE,https://api.spotify.com/v1/audio-analysis/4U0JLGFHJpEnDS5w8F7ngE,237627,4
0.762,0.61,7,-6.378,1,0.228,0.076,0.000132,0.0744,0.277,146.989,audio_features,770EsvNdHAr56fPBhZxUH6,spotify:track:770EsvNdHAr56fPBhZxUH6,https://api.spotify.com/v1/tracks/770EsvNdHAr56fPBhZxUH6,https://api.spotify.com/v1/audio-analysis/770EsvNdHAr56fPBhZxUH6,278280,4
0.351,0.248,4,-14.653,0,0.0798,0.718,0.00246,0.0675,0.032,111.117,audio_features,0jagsVVkxwxhmTIicnOaon,spotify:track:0jagsVVkxwxhmTIicnOaon,https://api.spotify.com/v1/tracks/0jagsVVkxwxhmTIicnOaon,https://api.spotify.com/v1/audio-analysis/0jagsVVkxwxhmTIicnOaon,203464,5
0.784,0.885,7,-3.558,1,0.179,0.315,0,0.351,0.935,79.923,audio_features,7KilcNRCjgNOOBP7a6HsLz,spotify:track:7KilcNRCjgNOOBP7a6HsLz,https://api.spotify.com/v1/tracks/7KilcNRCjgNOOBP7a6HsLz,https://api.spotify.com/v1/audio-analysis/7KilcNRCjgNOOBP7a6HsLz,223132,4
0.742,0.738,1,-4.86,1,0.0558,0.296,0.00126,0.119,0.456,88.985,audio_features,0cHuDFkcVBjuvYQxEgcpBv,spotify:track:0cHuDFkcVBjuvYQxEgcpBv,https://api.spotify.com/v1/tracks/0cHuDFkcVBjuvYQxEgcpBv,https://api.spotify.com/v1/audio-analysis/0cHuDFkcVBjuvYQxEgcpBv,189375,4
0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805,audio_features,2fuCquhmrzHpu5xcA1ci9x,spotify:track:2fuCquhmrzHpu5xcA1ci9x,https://api.spotify.com/v1/tracks/2fuCquhmrzHpu5xcA1ci9x,https://api.spotify.com/v1/audio-analysis/2fuCquhmrzHpu5xcA1ci9x,248440,4
0.759,0.576,11,-5.761,0,0.363,0.405,1.03e-05,0.129,0.732,178.173,audio_features,2ECKWYbTPpKvtnKiRiUQqC,spotify:track:2ECKWYbTPpKvtnKiRiUQqC,https://api.spotify.com/v1/tracks/2ECKWYbTPpKvtnKiRiUQqC,https://api.spotify.com/v1/audio-analysis/2ECKWYbTPpKvtnKiRiUQqC,156000,4
0.726,0.54,0,-6.046,0,0.217,0.524,1.07e-05,0.117,0.456,92.114,audio_features,2KfTQFFLpZhzlZATYS9job,spotify:track:2KfTQFFLpZhzlZATYS9job,https://api.spotify.com/v1/tracks/2KfTQFFLpZhzlZATYS9job,https://api.spotify.com/v1/audio-analysis/2KfTQFFLpZhzlZATYS9job,160341,4
0.658,0.634,1,-5.797,0,0.0413,0.0106,0,0.132,0.29,139.98,audio_features,4u4NyuceXP7Uzh7XFJKCr1,spotify:track:4u4NyuceXP7Uzh7XFJKCr1,https://api.spotify.com/v1/tracks/4u4NyuceXP7Uzh7XFJKCr1,https://api.spotify.com/v1/audio-analysis/4u4NyuceXP7Uzh7XFJKCr1,170813,4
0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,audio_features,3AzjcOeAmA57TIOr9zF1ZW,spotify:track:3AzjcOeAmA57TIOr9zF1ZW,https://api.spotify.com/v1/tracks/3AzjcOeAmA57TIOr9zF1ZW,https://api.spotify.com/v1/audio-analysis/3AzjcOeAmA57TIOr9zF1ZW,193829,4
0.527,0.667,0,-4.97,1,0.262,0.287,0.039,0.113,0.463,97.959,audio_features,4hnwfhQbZKaNpC1q9zgB4A,spotify:track:4hnwfhQbZKaNpC1q9zgB4A,https://api.spotify.com/v1/tracks/4hnwfhQbZKaNpC1q9zgB4A,https://api.spotify.com/v1/audio-analysis/4hnwfhQbZKaNpC1q9zgB4A,187192,4
0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,audio_features,7szuecWAPwGoV1e5vGu8tl,spotify:track:7szuecWAPwGoV1e5vGu8tl,https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5vGu8tl,https://api.spotify.com/v1/audio-analysis/7szuecWAPwGoV1e5vGu8tl,237520,4
0.82,0.656,5,-4.72,0,0.0943,0.427,0,0.16,0.709,82.069,audio_features,1U8Ta5gcm2xhma1FQS2bKV,spotify:track:1U8Ta5gcm2xhma1FQS2bKV,https://api.spotify.com/v1/tracks/1U8Ta5gcm2xhma1FQS2bKV,https://api.spotify.com/v1/audio-analysis/1U8Ta5gcm2xhma1FQS2bKV,178080,4
0.695,0.624,0,-4.364,1,0.205,0.0208,0,0.057,0.446,186.13,audio_features,4LENiietOgaWSMqRpmZdgD,spotify:track:4LENiietOgaWSMqRpmZdgD,https://api.spotify.com/v1/tracks/4LENiietOgaWSMqRpmZdgD,https://api.spotify.com/v1/audio-analysis/4LENiietOgaWSMqRpmZdgD,204587,4
0.843,0.578,6,-4.377,0,0.0914,0.695,0.000167,0.141,0.871,151.928,audio_features,1gDN23O2aqeWX5NqjSnAbV,spotify:track:1gDN23O2aqeWX5NqjSnAbV,https://api.spotify.com/v1/tracks/1gDN23O2aqeWX5NqjSnAbV,https://api.spotify.com/v1/audio-analysis/1gDN23O2aqeWX5NqjSnAbV,167773,4
0.777,0.785,6,-4.145,0,0.263,0.04,1.6e-05,0.35,0.512,164.018,audio_features,2Uk2XAamvFG6AecKgayLKU,spotify:track:2Uk2XAamvFG6AecKgayLKU,https://api.spotify.com/v1/tracks/2Uk2XAamvFG6AecKgayLKU,https://api.spotify.com/v1/audio-analysis/2Uk2XAamvFG6AecKgayLKU,198973,4
0.439,0.72,1,-6.593,1,0.233,0.289,0,0.108,0.606,97.531,audio_features,48MsdL5Med93EyIwINl5qY,spotify:track:48MsdL5Med93EyIwINl5qY,https://api.spotify.com/v1/tracks/48MsdL5Med93EyIwINl5qY,https://api.spotify.com/v1/audio-analysis/48MsdL5Med93EyIwINl5qY,213060,3
0.762,0.61,7,-6.378,1,0.228,0.076,0.000132,0.0744,0.277,146.989,audio_features,7oHsIIDKbEJlFULg1HF0pP,spotify:track:7oHsIIDKbEJlFULg1HF0pP,https://api.spotify.com/v1/tracks/7oHsIIDKbEJlFULg1HF0pP,https://api.spotify.com/v1/audio-analysis/7oHsIIDKbEJlFULg1HF0pP,278280,4
0.769,0.455,10,-5.698,0,0.155,0.554,2.07e-06,0.251,0.293,95.097,audio_features,2sqgNScWya6T8PwKMELYW8,spotify:track:2sqgNScWya6T8PwKMELYW8,https://api.spotify.com/v1/tracks/2sqgNScWya6T8PwKMELYW8,https://api.spotify.com/v1/audio-analysis/2sqgNScWya6T8PwKMELYW8,215293,4
0.801,0.707,4,-4.508,1,0.0894,0.463,3.98e-06,0.249,0.772,92.0,audio_features,7m6aTkKrrPHAZ4fGnksoda,spotify:track:7m6aTkKrrPHAZ4fGnksoda,https://api.spotify.com/v1/tracks/7m6aTkKrrPHAZ4fGnksoda,https://api.spotify.com/v1/audio-analysis/7m6aTkKrrPHAZ4fGnksoda,212827,4
0.848,0.537,8,-6.245,0,0.0343,0.156,0,0.12,0.929,93.978,audio_features,2nVOSrxGjCqblT9CKqEMHi,spotify:track:2nVOSrxGjCqblT9CKqEMHi,https://api.spotify.com/v1/tracks/2nVOSrxGjCqblT9CKqEMHi,https://api.spotify.com/v1/audio-analysis/2nVOSrxGjCqblT9CKqEMHi,175880,4
0.702,0.591,5,-6.741,0,0.103,0.107,6.81e-06,0.0936,0.583,170.042,audio_features,14Ub5CX67F4si1R5UJxM43,spotify:track:14Ub5CX67F4si1R5UJxM43,https://api.spotify.com/v1/tracks/14Ub5CX67F4si1R5UJxM43,https://api.spotify.com/v1/audio-analysis/14Ub5CX67F4si1R5UJxM43,232027,4
0.792,0.429,6,-5.432,1,0.095,0.414,1.62e-05,0.109,0.373,140.038,audio_features,3F5OoUJSVVC1f5PwOxcx0N,spotify:track:3F5OoUJSVVC1f5PwOxcx0N,https://api.spotify.com/v1/tracks/3F5OoUJSVVC1f5PwOxcx0N,https://api.spotify.com/v1/audio-analysis/3F5OoUJSVVC1f5PwOxcx0N,198387,4
0.78,0.504,7,-4.499,0,0.153,0.233,0.000731,0.129,0.592,178.029,audio_features,7IrHrOQnhaHDDfZoraPVhb,spotify:track:7IrHrOQnhaHDDfZoraPVhb,https://api.spotify.com/v1/tracks/7IrHrOQnhaHDDfZoraPVhb,https://api.spotify.com/v1/audio-analysis/7IrHrOQnhaHDDfZoraPVhb,198520,4
0.343,0.243,4,-14.66,0,0.0777,0.721,0.00198,0.0668,0.032,135.154,audio_features,0psS4i5YooJrXfDnGvWRLi,spotify:track:0psS4i5YooJrXfDnGvWRLi,https://api.spotify.com/v1/tracks/0psS4i5YooJrXfDnGvWRLi,https://api.spotify.com/v1/audio-analysis/0psS4i5YooJrXfDnGvWRLi,203464,4
0.852,0.543,6,-6.907,0,0.177,0.262,2.64e-05,0.431,0.919,140.052,audio_features,1tu5h5BU2WWrGH407kU0pe,spotify:track:1tu5h5BU2WWrGH407kU0pe,https://api.spotify.com/v1/tracks/1tu5h5BU2WWrGH407kU0pe,https://api.spotify.com/v1/audio-analysis/1tu5h5BU2WWrGH407kU0pe,194360,4
0.836,0.546,7,-4.455,0,0.0597,0.281,0,0.0778,0.238,109.055,audio_features,6UlIGL6Nv5KKTNH2c6vYTP,spotify:track:6UlIGL6Nv5KKTNH2c6vYTP,https://api.spotify.com/v1/tracks/6UlIGL6Nv5KKTNH2c6vYTP,https://api.spotify.com/v1/audio-analysis/6UlIGL6Nv5KKTNH2c6vYTP,256040,3
0.452,0.329,7,-9.742,1,0.0363,0.843,0,0.1,0.531,87.997,audio_features,22NqmIHKn0kd8CCFql4ZG4,spotify:track:22NqmIHKn0kd8CCFql4ZG4,https://api.spotify.com/v1/tracks/22NqmIHKn0kd8CCFql4ZG4,https://api.spotify.com/v1/audio-analysis/22NqmIHKn0kd8CCFql4ZG4,173067,4
0.895,0.669,7,-5.275,0,0.117,0.111,0,0.202,0.688,100.013,audio_features,1RdQkmD04McqnaiN76PohD,spotify:track:1RdQkmD04McqnaiN76PohD,https://api.spotify.com/v1/tracks/1RdQkmD04McqnaiN76PohD,https://api.spotify.com/v1/audio-analysis/1RdQkmD04McqnaiN76PohD,172950,4
0.683,0.673,1,-4.434,0,0.2,0.14,1.02e-06,0.109,0.507,185.942,audio_features,5xwjEzvJ2OSdnHlzusKNYA,spotify:track:5xwjEzvJ2OSdnHlzusKNYA,https://api.spotify.com/v1/tracks/5xwjEzvJ2OSdnHlzusKNYA,https://api.spotify.com/v1/audio-analysis/5xwjEzvJ2OSdnHlzusKNYA,156533,4
0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,audio_features,2WfaOiMkCvy7F5fcp2zZ8L,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,225280,4
0.629,0.668,8,-6.974,1,0.15,0.0287,0,0.159,0.904,214.025,audio_features,0X5jHsNHshuHNfAWs1sxQ5,spotify:track:0X5jHsNHshuHNfAWs1sxQ5,https://api.spotify.com/v1/tracks/0X5jHsNHshuHNfAWs1sxQ5,https://api.spotify.com/v1/audio-analysis/0X5jHsNHshuHNfAWs1sxQ5,185013,4
0.689,0.812,1,-2.078,0,0.0843,0.37,0,0.0747,0.605,100.065,audio_features,2ITfHO15LB2CFYKEhSS3dE,spotify:track:2ITfHO15LB2CFYKEhSS3dE,https://api.spotify.com/v1/tracks/2ITfHO15LB2CFYKEhSS3dE,https://api.spotify.com/v1/audio-analysis/2ITfHO15LB2CFYKEhSS3dE,187200,4
0.84,0.692,1,-2.182,1,0.0689,0.0871,0.0154,0.251,0.597,89.991,audio_features,7g3ezLhEW38T80iydvEyQz,spotify:track:7g3ezLhEW38T80iydvEyQz,https://api.spotify.com/v1/tracks/7g3ezLhEW38T80iydvEyQz,https://api.spotify.com/v1/audio-analysis/7g3ezLhEW38T80iydvEyQz,227700,4
0.772,0.514,6,-7.559,0,0.173,0.053,0,0.0888,0.523,169.938,audio_features,243jb092tx4s5UZntX2xhC,spotify:track:243jb092tx4s5UZntX2xhC,https://api.spotify.com/v1/tracks/243jb092tx4s5UZntX2xhC,https://api.spotify.com/v1/audio-analysis/243jb092tx4s5UZntX2xhC,192192,4
0.737,0.709,1,-5.704,1,0.0941,0.163,0.00289,0.143,0.731,89.976,audio_features,30d3QDKSRgsiPr8yenfSYK,spotify:track:30d3QDKSRgsiPr8yenfSYK,https://api.spotify.com/v1/tracks/30d3QDKSRgsiPr8yenfSYK,https://api.spotify.com/v1/audio-analysis/30d3QDKSRgsiPr8yenfSYK,172285,4
0.864,0.611,0,-3.42,1,0.076,0.176,0.000501,0.0955,0.615,113.149,audio_features,6oSmQTvt30dgjTwd3VAXYK,spotify:track:6oSmQTvt30dgjTwd3VAXYK,https://api.spotify.com/v1/tracks/6oSmQTvt30dgjTwd3VAXYK,https://api.spotify.com/v1/audio-analysis/6oSmQTvt30dgjTwd3VAXYK,183547,3
0.589,0.853,10,-5.14,1,0.0581,0.371,0,0.137,0.792,171.976,audio_features,4J2HLNTxiVxxs6kWgTIN43,spotify:track:4J2HLNTxiVxxs6kWgTIN43,https://api.spotify.com/v1/tracks/4J2HLNTxiVxxs6kWgTIN43,https://api.spotify.com/v1/audio-analysis/4J2HLNTxiVxxs6kWgTIN43,209712,4
0.804,0.565,2,-7.668,1,0.175,0.0653,1.34e-06,0.149,0.769,97.031,audio_features,0S83wvYce7qU9MUBY3QQbj,spotify:track:0S83wvYce7qU9MUBY3QQbj,https://api.spotify.com/v1/tracks/0S83wvYce7qU9MUBY3QQbj,https://api.spotify.com/v1/audio-analysis/0S83wvYce7qU9MUBY3QQbj,152764,4
0.757,0.61,10,-8.859,1,0.694,0.0234,0,0.501,0.6,95.91,audio_features,25sABKLz4zfMLQIWLqzIOe,spotify:track:25sABKLz4zfMLQIWLqzIOe,https://api.spotify.com/v1/tracks/25sABKLz4zfMLQIWLqzIOe,https://api.spotify.com/v1/audio-analysis/25sABKLz4zfMLQIWLqzIOe,147098,4
0.527,0.775,11,-6.405,1,0.375,0.179,0,0.151,0.509,78.863,audio_features,7H8Ur2MhVFV36n8RGeEmwO,spotify:track:7H8Ur2MhVFV36n8RGeEmwO,https://api.spotify.com/v1/tracks/7H8Ur2MhVFV36n8RGeEmwO,https://api.spotify.com/v1/audio-analysis/7H8Ur2MhVFV36n8RGeEmwO,234452,4
0.824,0.545,5,-7.127,1,0.0699,0.0221,0.00375,0.097,0.683,149.912,audio_features,0D75ciM842cdUMKSMfAR9y,spotify:track:0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/tracks/0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/audio-analysis/0D75ciM842cdUMKSMfAR9y,186088,4
0.889,0.756,4,-4.23,1,0.056,0.132,0,0.0996,0.918,122.905,audio_features,42lpuSQmnLUM1ZXJVzIVOi,spotify:track:42lpuSQmnLUM1ZXJVzIVOi,https://api.spotify.com/v1/tracks/42lpuSQmnLUM1ZXJVzIVOi,https://api.spotify.com/v1/audio-analysis/42lpuSQmnLUM1ZXJVzIVOi,177255,4
0.696,0.579,1,-4.262,0,0.0786,0.269,2.13e-05,0.154,0.278,107.051,audio_features,1En6OzqLa2XWiY1We4jHms,spotify:track:1En6OzqLa2XWiY1We4jHms,https://api.spotify.com/v1/tracks/1En6OzqLa2XWiY1We4jHms,https://api.spotify.com/v1/audio-analysis/1En6OzqLa2XWiY1We4jHms,184467,4
0.593,0.643,8,-3.792,1,0.292,0.107,3.85e-05,0.199,0.366,179.956,audio_features,2K1mqI6DBj5qv83oif1Zj5,spotify:track:2K1mqI6DBj5qv83oif1Zj5,https://api.spotify.com/v1/tracks/2K1mqI6DBj5qv83oif1Zj5,https://api.spotify.com/v1/audio-analysis/2K1mqI6DBj5qv83oif1Zj5,233680,4
0.798,0.704,8,-2.63,0,0.245,0.202,0.000188,0.127,0.819,168.053,audio_features,2ISzmtY9Exy1IwmJj3Hc7P,spotify:track:2ISzmtY9Exy1IwmJj3Hc7P,https://api.spotify.com/v1/tracks/2ISzmtY9Exy1IwmJj3Hc7P,https://api.spotify.com/v1/audio-analysis/2ISzmtY9Exy1IwmJj3Hc7P,176000,4
0.752,0.819,0,-2.84,1,0.0721,0.143,0.000458,0.332,0.638,175.996,audio_features,4ie9colBgieHEOULuCfK3E,spotify:track:4ie9colBgieHEOULuCfK3E,https://api.spotify.com/v1/tracks/4ie9colBgieHEOULuCfK3E,https://api.spotify.com/v1/audio-analysis/4ie9colBgieHEOULuCfK3E,235227,4
